pair_id,treated_index,control_index,treated_score,control_score,score_distance,treated_outcome,control_outcome,difference
1050,2900,4138,0.4589989928996301,0.45893316847931154,6.582442031854985e-05,52.4635,43.554,8.909500000000001
1051,2905,177,0.7660600148483753,0.7637122275135486,0.0023477873348266565,59.358,54.2565,5.101499999999994
1052,2913,237,0.7396453550869608,0.7395688961780429,7.645890891794238e-05,58.9411,50.5038,8.4373
1053,2918,1409,0.27354549376373327,0.273422432856549,0.0001230609071842803,43.3377,35.1391,8.198599999999999
1054,2919,4813,0.32134589914720807,0.32127943682434656,6.646232286150466e-05,46.9781,36.8011,10.177
1055,2920,5644,0.8593635722662015,0.8623048997144745,0.0029413274482730234,64.2055,59.7845,4.420999999999999
1056,2923,5642,0.19848986544906555,0.19863352191973374,0.00014365647066819087,34.4491,30.027,4.4221
1057,2929,4285,0.5089520264159064,0.508572416089325,0.00037961032658140326,53.7515,42.6376,11.113900000000001
1058,2930,2941,0.4450585061853353,0.445078386855516,1.9880670180660864e-05,49.5676,38.6355,10.932099999999998
1059,2937,5689,0.45955025682122175,0.45973859244402693,0.00018833562280518024,50.0374,39.4107,10.6267
1060,2938,5512,0.4684884283764573,0.46848983428873575,1.4059122784293443e-06,50.1975,45.7536,4.443899999999999
1061,2939,564,0.16102176342727212,0.16100728650886056,1.4476918411554518e-05,36.5335,29.0669,7.466599999999996
1062,2948,3944,0.30794929244786345,0.30791365094286927,3.564150499418828e-05,46.5707,38.2174,8.353300000000004
1063,2949,516,0.4231641822683343,0.423178555932927,1.4373664592726154e-05,52.9728,39.9236,13.049199999999999
1064,2950,5359,0.5873026986511749,0.5869408931182384,0.00036180553293652107,53.8209,44.533,9.2879
1065,2952,4762,0.37344220619779256,0.37353149091941273,8.928472162017531e-05,46.8582,37.9955,8.862699999999997
1066,2955,468,0.48798299743173534,0.48766073380867797,0.00032226362305737277,48.4127,39.8798,8.532899999999998
1067,2956,5610,0.538331991154066,0.5382659247532846,6.606640078143933e-05,54.5194,43.2489,11.270499999999998
1068,2957,3745,0.3051540990911057,0.3051994318213553,4.533273024959206e-05,45.5969,36.7143,8.882599999999996
1069,2959,5845,0.43716038046983946,0.4369288142404109,0.0002315662294285481,47.9225,43.9908,3.9316999999999993
1070,2961,1208,0.2542573772802463,0.25429055644278903,3.317916254275133e-05,40.5026,37.6462,2.8564000000000007
1071,2964,2227,0.6280735899361878,0.6287621362360101,0.0006885462998222902,55.1051,46.6283,8.476799999999997
1072,2965,4464,0.6902246058219231,0.6928972539161355,0.0026726480942124153,58.5785,46.2291,12.349399999999996
1073,2968,4687,0.5355622373164928,0.5355544820494587,7.75526703411522e-06,51.5618,42.9102,8.651599999999995
1074,2971,4787,0.28419973131502807,0.284014263037471,0.00018546827755705486,43.5808,36.8682,6.712600000000002
1075,2972,4226,0.3383288558107492,0.3383222127038433,6.643106905901419e-06,48.4729,37.1373,11.3356
1076,2974,824,0.44603402435496736,0.44607448655715176,4.046220218439922e-05,47.5591,40.8814,6.6777000000000015
1077,2976,3420,0.42976677898138166,0.4297308441635084,3.593481787328434e-05,47.1235,40.5481,6.575400000000002
1078,2978,3542,0.4497299710382003,0.4497346500397128,4.679001512519765e-06,48.549,45.4759,3.0730999999999966
1079,2981,2464,0.6549835788639821,0.6549248593296438,5.871953433822519e-05,54.5471,46.6771,7.869999999999997
1080,2987,2244,0.5436316635659045,0.5436056491486475,2.6014417257025357e-05,51.5653,44.7034,6.861899999999999
1081,2991,2881,0.1332225586615098,0.13321564704002203,6.911621487776243e-06,37.5206,25.9163,11.604300000000002
1082,2992,85,0.3100923981540634,0.3104657811799361,0.0003733830258726978,44.4578,37.5152,6.942599999999999
1083,2993,4943,0.24312055424019516,0.24309284067844478,2.7713561750380977e-05,43.163,36.3626,6.800399999999996
1084,2997,5050,0.4072133298002271,0.4073305407272391,0.00011721092701200142,49.8628,40.4707,9.3921
1085,2999,1172,0.5342585339091883,0.5341824682482937,7.606566089457534e-05,54.0478,44.8493,9.198500000000003
1086,3001,2160,0.8452890792661566,0.8551091769873044,0.00982009772114778,66.163,58.3633,7.799699999999994
1087,3006,3978,0.38488188696649217,0.3847567348998967,0.00012515206659546863,44.9852,40.2314,4.753799999999998
1088,3007,5560,0.6361145410336212,0.6364144789075193,0.0002999378738981484,57.6331,45.7952,11.837899999999998
1089,3011,3089,0.1410694308116625,0.14107717173196685,7.740920304338816e-06,37.5329,27.0071,10.525799999999997
1090,3013,4112,0.23026915396494624,0.23056753887135087,0.00029838490640463067,40.0502,30.8728,9.177399999999995
1091,3014,419,0.6012273534860109,0.6012822449392476,5.4891453236782795e-05,52.7778,45.9101,6.867699999999999
1092,3018,3302,0.7024677659833548,0.7022122442922527,0.00025552169110210077,57.3373,51.6583,5.679000000000002
1093,3024,4829,0.5334890846895545,0.5332294473734392,0.00025963731611522434,51.4083,41.533,9.875299999999996
1094,3031,1479,0.4602460247982237,0.46020926410427143,3.6760693952253565e-05,48.1451,42.1042,6.040900000000001
1095,3033,1380,0.5760537778342149,0.5760851384965948,3.136066237996449e-05,52.4361,46.3062,6.129900000000006
1096,3036,423,0.3810006698591945,0.3807581913222111,0.0002424785369833926,49.9535,34.7463,15.2072
1097,3037,674,0.8556760106241854,0.8561638823917181,0.00048787176753273265,65.4309,58.9498,6.481099999999991
1098,3041,342,0.2122095018042541,0.21215275491186295,5.674689239115738e-05,41.2644,33.2532,8.011200000000002
1099,3044,4555,0.6221793708606405,0.621648265179348,0.0005311056812924431,55.2777,46.8191,8.458600000000004
1100,3045,1872,0.3552495154039331,0.355301071393442,5.155598950890017e-05,44.8961,41.714,3.1820999999999984
1101,3047,3099,0.26631321854546114,0.2662779545794029,3.5263966058241e-05,42.9548,31.8152,11.139599999999998
1102,3049,2039,0.7182275542671597,0.7182876433410124,6.0089073852687136e-05,58.8935,51.7447,7.148800000000001
1103,3050,2853,0.6210932713972627,0.6213464065558191,0.00025313515855640567,50.0958,46.7212,3.374599999999994
1104,3051,5683,0.6877275075037615,0.6868501677906466,0.0008773397131149885,55.3633,49.1045,6.258800000000001
1105,3059,2502,0.214017957318661,0.21398197711060418,3.598020805681279e-05,38.0541,34.7395,3.3145999999999987
1106,3060,2823,0.3590896300183253,0.3592112225175928,0.00012159249926751992,47.0959,36.6262,10.469700000000003
1107,3066,4357,0.7591892954103164,0.757834199645219,0.0013550957650974027,59.1933,51.8507,7.342599999999997
1108,3068,2622,0.5243360264934868,0.5243127318682156,2.3294625271175207e-05,52.296,46.2115,6.0844999999999985
1109,3071,3341,0.25654424604477216,0.25653762242393663,6.623620835533028e-06,42.432,34.2517,8.180300000000003
1110,3075,3320,0.07121831430705947,0.07128781040101011,6.949609395064116e-05,32.3244,22.2382,10.086199999999998
1111,3076,2446,0.4594513912442616,0.45920150950530253,0.00024988173895906796,48.1763,40.9228,7.253499999999995
1112,3077,723,0.3775658940456686,0.3775289443810106,3.6949664658003645e-05,46.901,41.9153,4.985700000000001
1113,3078,4028,0.5604566714806725,0.5605566419123218,9.997043164933217e-05,56.8564,46.6305,10.225900000000003
1114,3079,1650,0.719801704619925,0.7199657439965017,0.00016403937657671896,55.3798,48.7633,6.616500000000002
1115,3080,4819,0.26863366439488456,0.26856500115467286,6.866324021170822e-05,44.2408,31.1071,13.133700000000001
1116,3082,3191,0.6169811394059269,0.6177907333043744,0.0008095938984474804,58.0658,45.76,12.305800000000005
1117,3086,2898,0.46241981282038436,0.4623699980709638,4.981474942056252e-05,52.6509,43.1459,9.505000000000003
1118,3090,4488,0.13185600915880524,0.1319476587807606,9.164962195534754e-05,36.9237,28.0546,8.869099999999996
1119,3092,3801,0.11434407106813152,0.11431684513249929,2.722593563223019e-05,33.3932,25.6101,7.783100000000001
1120,3093,1733,0.13063547247032806,0.1307327798660233,9.730739569524527e-05,35.7074,27.2947,8.412700000000001
1121,3094,167,0.3671242005011584,0.3670347866451716,8.941385598681961e-05,46.7071,38.2419,8.465199999999996
1122,3098,4458,0.8406596423518484,0.835419817473025,0.0052398248788234625,64.0593,56.874,7.185299999999991
1123,3100,1660,0.6195187633109298,0.619861838163836,0.0003430748529061889,56.8703,47.7864,9.0839
1124,3103,568,0.27798557677247054,0.2780395750632943,5.3998290823753514e-05,43.3039,34.9701,8.333799999999997
1125,3106,4670,0.24995977291349833,0.24989988520061554,5.9887712882789046e-05,44.5128,33.1102,11.4026
1126,3108,1817,0.3849832888184782,0.3850527403794187,6.945156094051441e-05,44.8933,39.1527,5.740600000000001
1127,3110,4771,0.2998272242078503,0.2997960491014976,3.117510635269882e-05,43.6287,34.5768,9.051900000000003
1128,3111,4244,0.3724409629399199,0.3726209353540957,0.00017997241417577747,46.395,39.374,7.021000000000001
1129,3116,4234,0.4062965655727341,0.4063288811971609,3.231562442679303e-05,46.9524,40.2611,6.691299999999998
1130,3119,5689,0.45951986049664584,0.45973859244402693,0.00021873194738109003,48.5304,39.4107,9.119700000000002
1131,3121,2351,0.5018040079773155,0.5019100482666096,0.00010604028929406262,50.9202,42.2153,8.704900000000002
1132,3122,719,0.7777853486561186,0.777432562382091,0.00035278627402757223,63.6407,53.8752,9.765500000000003
1133,3123,2206,0.48270604438232345,0.48286471061879804,0.00015866623647459166,50.2355,43.856,6.3795
1134,3125,41,0.6530195258804267,0.6538341453496315,0.0008146194692048025,56.4724,46.9235,9.548900000000003
1135,3127,2657,0.36083770972804974,0.36092925501756273,9.154528951299534e-05,46.1057,39.312,6.793700000000001
1136,3136,3141,0.12393269588013202,0.12387874890109758,5.3946979034436016e-05,33.6184,27.5328,6.0855999999999995
1137,3137,4200,0.6784751780306543,0.6789590332624792,0.0004838552318249256,58.278,49.6576,8.620399999999997
1138,3139,1726,0.47152251403427237,0.47154040230392236,1.7888269649990463e-05,47.6937,43.8153,3.878399999999999
1139,3147,5683,0.6887824460767598,0.6868501677906466,0.0019322782861131982,57.6919,49.1045,8.587399999999995
1140,3156,3091,0.3321963068975624,0.3322242121249188,2.7905227356406215e-05,42.8677,40.2126,2.6550999999999974
1141,3157,3070,0.6514226241567942,0.6516158499886675,0.00019322583187331155,56.1079,49.4135,6.694400000000002
1142,3161,2098,0.6979234780955615,0.6981291972580143,0.00020571916245271105,60.1544,51.1661,8.988300000000002
1143,3162,1688,0.7927102803149388,0.7924400466375632,0.00027023367737566417,61.5279,54.4368,7.091100000000004
1144,3164,4768,0.6091490718112882,0.6091448069018242,4.264909464035682e-06,56.649,48.4949,8.1541
1145,3165,1846,0.7520222882318843,0.7517204322141964,0.00030185601768795145,59.6298,52.0279,7.6019000000000005
1146,3167,5271,0.7426641385650378,0.7444021147194742,0.0017379761544363825,62.8097,49.2322,13.5775
1147,3169,1800,0.5725830957818103,0.5725214948189022,6.160096290808159e-05,52.5481,41.9723,10.575800000000001
1148,3170,280,0.4953268543178705,0.49530434260369316,2.251171417733122e-05,51.2292,45.1459,6.083300000000001
1149,3171,2189,0.24646708921686442,0.24643606929655934,3.101992030507539e-05,41.1786,31.6871,9.491500000000002
1150,3175,5273,0.5562168929806607,0.5562005670133574,1.6325967303276734e-05,55.2525,47.4978,7.7547
1151,3176,3985,0.4049312683750292,0.404683331005071,0.0002479373699582066,43.776,41.1787,2.597300000000004
1152,3177,4844,0.26410643639294834,0.2639586684966337,0.00014776789631465448,39.7128,32.1139,7.5989
1153,3178,1120,0.5840364813782136,0.5840125344438548,2.3946934358809457e-05,53.8483,48.3653,5.483000000000004
1154,3184,4078,0.7303253969784672,0.7301259299577311,0.00019946702073614375,61.1704,52.8911,8.2793
1155,3186,5422,0.36591733654683856,0.3660102467744961,9.291022765756107e-05,49.6594,36.5006,13.1588
1156,3187,5718,0.1360296188281544,0.13605783671413416,2.8217885979758828e-05,34.9767,27.8048,7.171900000000001
1157,3188,1488,0.7537210773086,0.7542077691787739,0.00048669187017380544,58.8862,56.0443,2.8419000000000025
1158,3190,4753,0.4389919204242557,0.4390794825823873,8.75621581316044e-05,48.9036,41.5866,7.317
1159,3193,2763,0.8310821231753972,0.8308404623443763,0.00024166083102095115,65.3604,56.3397,9.020699999999998
1160,3199,5318,0.5320029975138396,0.5320181281396622,1.5130625822590282e-05,53.559,42.7686,10.790399999999998
1161,3204,4194,0.4015069677268364,0.40152539286541145,1.842513857502892e-05,49.0387,40.6917,8.347000000000001
1162,3205,2899,0.2519225466161321,0.25191602831753024,6.51829860187636e-06,40.3465,33.0363,7.310200000000002
1163,3206,1315,0.4820457113361812,0.48206117709890217,1.5465762720989762e-05,51.6342,40.7558,10.8784
1164,3208,4285,0.5089212254877213,0.508572416089325,0.0003488093983963214,53.6436,42.6376,11.006
1165,3209,4116,0.477321274029083,0.47737665834953846,5.5384320455487135e-05,48.7585,38.8025,9.955999999999996
1166,3214,4376,0.3686536013361453,0.36836475784170714,0.00028884349443814017,47.0493,38.078,8.9713
1167,3215,1243,0.30197215320693177,0.3020293369918832,5.7183784951453376e-05,45.6899,36.8996,8.790300000000002
1168,3216,3541,0.43980862606152127,0.4395244434994016,0.0002841825621196503,49.7528,41.7618,7.991
1169,3218,2653,0.7958720223562916,0.7970356453568272,0.0011636230005356296,66.9239,57.0251,9.898800000000001
1170,3222,1641,0.5099461752048233,0.509876617640032,6.955756479132269e-05,49.6765,43.8735,5.802999999999997
1171,3226,3751,0.5757297540902012,0.575964515541251,0.00023476145104983637,55.0631,45.4271,9.635999999999996
1172,3227,4431,0.19735691139934441,0.19728674929437237,7.016210497204356e-05,39.6559,32.0363,7.6196000000000055
1173,3232,5950,0.6793048746263428,0.6793365637894895,3.1689163146664256e-05,58.478,49.1255,9.3525
1174,3233,1366,0.7706636332748037,0.770941965518779,0.0002783322439753322,62.8403,50.6419,12.1984
1175,3239,2098,0.6972298493298577,0.6981291972580143,0.0008993479281566019,54.4555,51.1661,3.2894000000000005
1176,3243,2736,0.43237300074004914,0.4323320934853371,4.090725471206369e-05,48.1363,42.5165,5.619799999999998
1177,3249,4014,0.49468817576544843,0.49480027715205327,0.00011210138660483482,50.1767,42.656,7.520699999999998
1178,3256,3414,0.17135929111293305,0.1712900343421612,6.925677077185277e-05,39.9516,27.8952,12.0564
1179,3257,19,0.7141920474773763,0.71395394049608,0.00023810698129633767,58.2781,53.6791,4.599000000000004
1180,3260,2348,0.4241971311608148,0.4242498608518579,5.2729691043085225e-05,50.4499,39.1401,11.309800000000003
1181,3262,209,0.1128574882887777,0.11287113624537543,1.3647956597723221e-05,35.8607,26.6933,9.1674
1182,3267,68,0.34164492121788326,0.3415592371629181,8.568405496517384e-05,46.4472,40.4504,5.9968
1183,3268,2946,0.6246406429305136,0.6251929249188268,0.0005522819883132524,58.0851,47.7121,10.372999999999998
1184,3272,1702,0.9237366461730535,0.9163962342131008,0.0073404119599527196,70.5491,61.8424,8.706699999999998
1185,3275,3556,0.47107086315792823,0.471270059006153,0.00019919584822475356,44.472,41.7772,2.6948000000000008
1186,3277,3827,0.8013746269845777,0.8028178139423056,0.0014431869577278267,62.5672,55.1128,7.4544
1187,3283,5279,0.6134799582733726,0.6136058387685499,0.0001258804951772552,52.8401,47.3873,5.452799999999996
1188,3285,2674,0.7066494087157383,0.7068818967982342,0.00023248808249587416,58.5736,54.3843,4.189299999999996
1189,3286,3234,0.733497004249762,0.7331185831607944,0.0003784210889676842,56.4629,50.6337,5.8292
1190,3288,4611,0.43790537173112076,0.4380973602244965,0.00019198849337576096,49.0278,41.0406,7.987200000000001
1191,3289,1962,0.298317640294373,0.2985194836843365,0.00020184338996348528,44.8474,39.1635,5.683900000000001
1192,3291,3953,0.42852216699204076,0.4286969572617007,0.00017479026965994127,48.1465,37.6795,10.467000000000006
1193,3297,5930,0.521648521189625,0.5215610159106895,8.750527893552906e-05,54.7678,42.8934,11.874400000000001
1194,3309,2744,0.611718877454179,0.6116448411012402,7.403635293878885e-05,53.6832,48.4268,5.256399999999999
1195,3313,3506,0.3979016535309377,0.39804446482316047,0.00014281129222276645,48.1951,41.7203,6.474799999999995
1196,3319,4685,0.4195304404889839,0.4192877048158973,0.0002427356730866359,48.1485,39.0637,9.084800000000001
1197,3324,2028,0.1255591880057022,0.12557006851982797,1.0880514125760632e-05,36.1125,24.7108,11.401699999999998
1198,3327,1477,0.4822936212705403,0.4822510332923945,4.2587978145824934e-05,52.2736,39.6666,12.607
1199,3328,2024,0.6334727096496164,0.6338769450478727,0.00040423539825629184,55.0532,46.9806,8.072599999999994
1200,3329,4873,0.20231851060920739,0.20231303542403248,5.4751851749079705e-06,40.2117,30.6778,9.5339
1201,3331,5279,0.6136117789024252,0.6136058387685499,5.940133875337317e-06,52.3337,47.3873,4.946399999999997
1202,3333,2714,0.43091109499934754,0.43090950800911254,1.5869902350029719e-06,49.8773,41.4647,8.412599999999998
1203,3335,2354,0.22405595385758195,0.22400460523214988,5.134862543207386e-05,39.3409,33.9737,5.367199999999997
1204,3345,1443,0.6125222446360522,0.6125234332116725,1.1885756202589803e-06,56.7372,46.4917,10.2455
1205,3346,1138,0.6544856256872778,0.654623295760471,0.0001376700731932079,55.7446,49.5833,6.161299999999997
1206,3347,2160,0.8520204010114479,0.8551091769873044,0.0030887759758564393,62.978,58.3633,4.614699999999999
1207,3349,5520,0.2474422283600762,0.24748532468831158,4.309632823537579e-05,41.0331,35.0387,5.994399999999999
1208,3350,5912,0.27633940554529474,0.27633083786717055,8.567678124182798e-06,44.5436,32.4808,12.062799999999996
1209,3359,1811,0.4161072321230238,0.4160897056632204,1.75264598034075e-05,47.3246,38.8987,8.425899999999999
1210,3360,179,0.5959045949164121,0.5952016586586644,0.0007029362577477549,56.5797,45.4295,11.150200000000005
1211,3361,4226,0.33831049170649946,0.3383222127038433,1.172099734381149e-05,44.2191,37.1373,7.081799999999994
1212,3364,5271,0.7421265622630453,0.7444021147194742,0.002275552456428853,60.4641,49.2322,11.231900000000003
1213,3369,3827,0.8013209450792432,0.8028178139423056,0.0014968688630623284,63.9414,55.1128,8.828600000000002
1214,3370,2160,0.8553646336538331,0.8551091769873044,0.00025545666652870835,64.7193,58.3633,6.356000000000002
1215,3375,3921,0.09911249597033663,0.09918388973916602,7.139376882939197e-05,34.7384,23.7397,10.9987
1216,3381,5020,0.49079279408081866,0.49079944612735804,6.6520465393793415e-06,50.6476,42.1856,8.461999999999996
1217,3384,3430,0.6958893699785781,0.6957736380286988,0.00011573194987923863,59.5091,52.1542,7.3548999999999936
1218,3385,2688,0.23794278116249368,0.23779672544608052,0.00014605571641315707,38.8253,31.1903,7.634999999999998
1219,3386,5823,0.574223233587241,0.5748624379248214,0.0006392043375803569,55.0315,46.0254,9.006100000000004
1220,3388,5710,0.6619411931034606,0.6621674941417551,0.00022630103829457404,60.9706,50.3888,10.581799999999994
1221,3390,3228,0.48134508604810994,0.4813306287309961,1.4457317113858448e-05,49.4701,45.1566,4.313500000000005
1222,3394,443,0.5198595871229762,0.5196516420836597,0.00020794503931653718,51.4939,44.2199,7.273999999999994
1223,3398,2735,0.19026556380335372,0.19024127432107707,2.4289482276645957e-05,38.6598,27.3026,11.357199999999995
1224,3399,177,0.7672091301123553,0.7637122275135486,0.0034969025988066393,59.1306,54.2565,4.8740999999999985
1225,3400,4485,0.8045137816131434,0.805600917611857,0.0010871359987136842,59.0486,53.5357,5.512900000000002
1226,3409,1463,0.15548508265339034,0.155492872991817,7.79033842665533e-06,36.7767,25.4337,11.342999999999996
1227,3411,3271,0.5833371933071523,0.5834526983278523,0.000115505020700013,51.341,42.8136,8.5274
1228,3416,2763,0.8282562679765342,0.8308404623443763,0.0025841943678420742,62.5473,56.3397,6.207599999999999
1229,3423,1382,0.632121938884818,0.6315022299751791,0.0006197089096389163,56.7337,48.6168,8.116900000000001
1230,3429,3800,0.5221055825093182,0.5222895232398466,0.0001839407305284091,54.6614,45.5066,9.154800000000002
1231,3432,3764,0.2350847774238725,0.2351256212511557,4.084382728319902e-05,41.7512,32.6729,9.078299999999999
1232,3435,2070,0.8148891624857048,0.8132110816606456,0.0016780808250591583,62.9902,55.6942,7.295999999999999
1233,3436,2346,0.22915639375762412,0.22917468050686626,1.8286749242146794e-05,42.3303,33.2095,9.120800000000003
1234,3437,454,0.49153060305942226,0.4915306440375363,4.097811406866825e-08,52.5201,44.5046,8.015499999999996
1235,3445,3189,0.4315235302309188,0.4316403182977542,0.00011678806683540488,47.8191,41.6929,6.126199999999997
1236,3449,522,0.3971488248698239,0.39716122450738095,1.2399637557058973e-05,48.2771,45.5953,2.6817999999999955
1237,3451,81,0.7091976863886577,0.7098877752412274,0.0006900888525697146,57.7751,51.5748,6.200299999999999
1238,3452,5644,0.8862283620678036,0.8623048997144745,0.023923462353329095,68.2528,59.7845,8.468299999999992
1239,3454,1449,0.2910117256290793,0.2909831609775456,2.856465153366905e-05,45.7991,32.4896,13.3095
1240,3455,2545,0.37052479714016556,0.3705372178169781,1.2420676812563425e-05,47.9482,38.9975,8.950699999999998
1241,3456,2478,0.45083534787915935,0.450983509511994,0.00014816163283465356,50.0809,44.147,5.933900000000001
1242,3458,2351,0.5017772362973042,0.5019100482666096,0.00013281196930536865,51.1612,42.2153,8.945900000000002
1243,3462,3945,0.42170267344466605,0.4216135305649289,8.914287973715851e-05,45.7063,43.3815,2.324799999999996
1244,3464,1120,0.583857400316378,0.5840125344438548,0.0001551341274768081,54.6196,48.3653,6.254300000000001
1245,3465,3247,0.5142418021261603,0.5139952748174689,0.00024652730869145767,50.6221,47.8811,2.7409999999999997
1246,3466,245,0.27329312123410443,0.2733115850455358,1.8463811431390642e-05,42.0056,37.9324,4.0732
1247,3472,4577,0.34541958938139533,0.3455235531517624,0.00010396377036708815,45.7873,39.5921,6.1952
1248,3478,4583,0.4172295284487829,0.4172299385180923,4.1006930939779807e-07,50.385,42.0032,8.381799999999998
1249,3482,2799,0.4304684561460775,0.43033639010952895,0.00013206603654852822,48.6981,41.1382,7.559899999999999
1250,3485,4448,0.5386358329049425,0.5384542561245816,0.00018157678036090363,51.9751,44.6609,7.3142
1251,3486,1466,0.16910097426763038,0.16910765879011444,6.684522484062816e-06,39.8486,32.0823,7.766300000000001
1252,3487,2946,0.6247616848876475,0.6251929249188268,0.0004312400311793363,52.9386,47.7121,5.2265000000000015
1253,3491,1197,0.2564205610333818,0.2564162331985073,4.327834874473524e-06,41.0115,35.6257,5.385799999999996
1254,3494,4373,0.36111330190749297,0.3611414234514032,2.812154391024224e-05,44.8046,35.6181,9.186500000000002
1255,3499,1319,0.3871027594836227,0.38708519401610764,1.756546751507937e-05,50.46,39.7668,10.693199999999997
1256,3500,3751,0.5758471457451808,0.575964515541251,0.00011736979607024356,54.7775,45.4271,9.3504
1257,3504,2105,0.43870547356601236,0.43874413434835297,3.866078234060488e-05,48.4009,42.387,6.0139
1258,3507,1103,0.2544898476689444,0.25438034746140087,0.00010950020754352252,41.1502,32.9814,8.168799999999997
1259,3508,824,0.44596105951160864,0.44607448655715176,0.0001134270455431241,47.0987,40.8814,6.217300000000002
1260,3511,1130,0.6647942866637432,0.6650021194516754,0.00020783278793223836,56.0403,47.922,8.118300000000005
1261,3513,1787,0.3119573500992655,0.31194389140868367,1.3458690581835686e-05,43.8515,36.189,7.662500000000001
1262,3518,5642,0.19860681808661354,0.19863352191973374,2.670383312020075e-05,40.5407,30.027,10.5137
1263,3520,4416,0.6037765853542248,0.6037100125959058,6.657275831900566e-05,56.482,46.0571,10.424900000000001
1264,3523,438,0.26227433619307333,0.26230183675374075,2.750056066741502e-05,41.8727,36.6199,5.252800000000001
1265,3524,4132,0.28810074644195593,0.28813120044219476,3.0454000238822054e-05,44.5633,36.0752,8.488099999999996
1266,3525,2082,0.3650227046470521,0.36503485651438206,1.2151867329945887e-05,47.3143,37.6291,9.685200000000002
1267,3527,226,0.2340556324307556,0.23387883443338228,0.00017679799737332913,42.8386,30.89,11.948599999999999
1268,3528,2211,0.24798033522306723,0.24803883405787205,5.849883480482654e-05,43.9957,32.5243,11.471400000000003
1269,3533,193,0.39652669463729495,0.39658931765100264,6.262301370768553e-05,42.621,40.6465,1.974499999999999
1270,3535,1375,0.3436718326116575,0.3437086066492988,3.6774037641296164e-05,42.0427,37.3793,4.663400000000003
1271,3536,1422,0.18978593051820103,0.18996598263614448,0.00018005211794344667,39.3235,29.8572,9.466300000000004
1272,3543,856,0.6702723495976336,0.6699976072340772,0.0002747423635564017,57.0489,48.8354,8.213500000000003
1273,3544,4855,0.7246116023700437,0.7241861388445896,0.00042546352545413946,60.6841,54.464,6.220100000000002
1274,3546,5133,0.4237153149221765,0.4238024110763214,8.709615414487226e-05,50.3394,43.3079,7.031500000000001
1275,3548,2492,0.1423179611191538,0.14231435227575145,3.608843402336248e-06,35.0669,29.2707,5.796199999999995
1276,3550,411,0.26102346232872536,0.26108286731028335,5.940498155798668e-05,41.3797,32.4302,8.9495
1277,3552,982,0.5723639316723887,0.5724573776289508,9.344595656202159e-05,53.8582,41.4584,12.399799999999999
1278,3559,688,0.395160980602908,0.39507048006162976,9.050054127823781e-05,47.9575,39.7196,8.237900000000003
1279,3560,1885,0.33742256025309153,0.3374346412252488,1.2080972157268999e-05,46.8354,38.2504,8.585
1280,3562,211,0.39141200158417394,0.39135519736181557,5.6804222358375345e-05,46.1933,38.2461,7.947200000000002
1281,3563,3174,0.2251920235493249,0.22534757069653522,0.00015554714721030538,40.383,30.5987,9.784300000000002
1282,3564,2579,0.30610910006076814,0.3060830555594529,2.6044501315214408e-05,44.919,38.8864,6.032599999999995
1283,3567,1104,0.3821883387518201,0.38213342383636884,5.491491545128735e-05,46.1945,40.1452,6.049299999999995
1284,3569,3332,0.45489024255179245,0.45504919862561166,0.0001589560738192164,51.4889,42.5534,8.935499999999998
1285,3576,5644,0.8713404228265893,0.8623048997144745,0.009035523112114752,65.0305,59.7845,5.246000000000002
1286,3578,5666,0.26503989287160884,0.26500375663494274,3.6136236666095556e-05,44.5443,33.611,10.933300000000003
1287,3579,2853,0.6210021052201455,0.6213464065558191,0.0003443013356735358,52.3586,46.7212,5.6373999999999995
1288,3585,5743,0.8106827140723452,0.8093937783722365,0.0012889357001086843,63.6655,56.9589,6.706600000000002
1289,3589,5580,0.6626611389351856,0.662875047455321,0.0002139085201353641,55.8356,51.1379,4.6976999999999975
1290,3590,1953,0.46228395960766944,0.46230844411309246,2.4484505423028047e-05,50.5798,41.0293,9.5505
1291,3592,4388,0.34052366699510855,0.3405765637447438,5.289674963526725e-05,45.5483,39.279,6.269299999999994
1292,3596,4514,0.5153890529595945,0.5153262398709136,6.281308868083535e-05,50.9062,45.2723,5.633899999999997
1293,3597,884,0.27566478287467117,0.27563912352888076,2.5659345790407517e-05,42.7889,36.1584,6.630499999999998
1294,3598,4458,0.8369141057351239,0.835419817473025,0.001494288262098964,62.7333,56.874,5.8592999999999975
1295,3600,2515,0.7986955918047101,0.7977896627358144,0.000905929068895639,61.7001,55.6618,6.0383
1296,3602,5889,0.6000687877364828,0.6003049181262363,0.00023613038975356382,54.9494,45.6274,9.321999999999996
1297,3604,4458,0.8353406918045232,0.835419817473025,7.912566850176717e-05,62.7571,56.874,5.883099999999999
1298,3607,644,0.21236946803542306,0.2123644761899561,4.991845466956191e-06,39.8681,37.4805,2.387599999999999
1299,3609,378,0.16170473411353417,0.16166982088743478,3.491322609938674e-05,39.9724,29.1218,10.8506
1300,3610,940,0.41088132340128786,0.41095744026774295,7.61168664550893e-05,45.3452,44.0133,1.3318999999999974
1301,3611,3191,0.6172076216863951,0.6177907333043744,0.0005831116179793039,51.44,45.76,5.68
1302,3617,3191,0.6174160125402929,0.6177907333043744,0.00037472076408151533,55.117,45.76,9.357
1303,3618,2196,0.2684617828909159,0.26849073087153313,2.8947980617255453e-05,44.4529,30.5156,13.9373
1304,3620,348,0.7809099069525177,0.7815099901467815,0.0006000831942637452,63.8421,55.2493,8.592800000000004
