market_id,week,group,treated_market,post,eligible_control,organic_clicks,paid_clicks,total_clicks,spend,revenue,paid_revenue,true_incremental_clicks,substitution_clicks
M028,7,treated,1,0,1,1131.7542,0.0,1131.7542,0.0,2263.5083,0.0,0.0,0.0
M028,8,treated,1,0,1,1132.6737,0.0,1132.6737,0.0,2265.3473,0.0,0.0,0.0
M028,9,treated,1,0,1,1133.759,0.0,1133.759,0.0,2267.518,0.0,0.0,0.0
M028,10,treated,1,0,1,1136.1019,0.0,1136.1019,0.0,2272.2039,0.0,0.0,0.0
M028,11,treated,1,0,1,1140.5955,0.0,1140.5955,0.0,2281.1911,0.0,0.0,0.0
M028,12,treated,1,0,1,1147.7934,0.0,1147.7934,0.0,2295.5868,0.0,0.0,0.0
M028,13,treated,1,1,1,1022.8222,180.0,1202.8222,112.5,2405.6444,360.0,45.0,135.0
M028,14,treated,1,1,1,1035.3616,180.0,1215.3616,112.5,2430.7232,360.0,45.0,135.0
M028,15,treated,1,1,1,1049.6949,180.0,1229.6949,112.5,2459.3898,360.0,45.0,135.0
M028,16,treated,1,1,1,1064.8223,180.0,1244.8223,112.5,2489.6445,360.0,45.0,135.0
M028,17,treated,1,1,1,1079.6184,180.0,1259.6184,112.5,2519.2369,360.0,45.0,135.0
M028,18,treated,1,1,1,1093.0104,180.0,1273.0104,112.5,2546.0208,360.0,45.0,135.0
M028,19,treated,1,1,1,1104.1469,180.0,1284.1469,112.5,2568.2939,360.0,45.0,135.0
M028,20,treated,1,1,1,1112.5328,180.0,1292.5328,112.5,2585.0657,360.0,45.0,135.0
M029,1,treated,1,0,1,1083.1899,0.0,1083.1899,0.0,2166.3797,0.0,0.0,0.0
M029,2,treated,1,0,1,1097.0927,0.0,1097.0927,0.0,2194.1855,0.0,0.0,0.0
M029,3,treated,1,0,1,1108.957,0.0,1108.957,0.0,2217.9141,0.0,0.0,0.0
M029,4,treated,1,0,1,1118.1727,0.0,1118.1727,0.0,2236.3453,0.0,0.0,0.0
M029,5,treated,1,0,1,1124.5477,0.0,1124.5477,0.0,2249.0954,0.0,0.0,0.0
M029,6,treated,1,0,1,1128.3387,0.0,1128.3387,0.0,2256.6774,0.0,0.0,0.0
M029,7,treated,1,0,1,1130.2101,0.0,1130.2101,0.0,2260.4202,0.0,0.0,0.0
M029,8,treated,1,0,1,1131.1296,0.0,1131.1296,0.0,2262.2592,0.0,0.0,0.0
M029,9,treated,1,0,1,1132.215,0.0,1132.215,0.0,2264.4299,0.0,0.0,0.0
M029,10,treated,1,0,1,1134.5579,0.0,1134.5579,0.0,2269.1158,0.0,0.0,0.0
M029,11,treated,1,0,1,1139.0515,0.0,1139.0515,0.0,2278.103,0.0,0.0,0.0
M029,12,treated,1,0,1,1146.2494,0.0,1146.2494,0.0,2292.4987,0.0,0.0,0.0
M029,13,treated,1,1,1,1021.2782,180.0,1201.2782,112.5,2402.5563,360.0,45.0,135.0
M029,14,treated,1,1,1,1033.8175,180.0,1213.8175,112.5,2427.6351,360.0,45.0,135.0
M029,15,treated,1,1,1,1048.1509,180.0,1228.1509,112.5,2456.3017,360.0,45.0,135.0
M029,16,treated,1,1,1,1063.2782,180.0,1243.2782,112.5,2486.5564,360.0,45.0,135.0
M029,17,treated,1,1,1,1078.0744,180.0,1258.0744,112.5,2516.1488,360.0,45.0,135.0
M029,18,treated,1,1,1,1091.4664,180.0,1271.4664,112.5,2542.9327,360.0,45.0,135.0
M029,19,treated,1,1,1,1102.6029,180.0,1282.6029,112.5,2565.2058,360.0,45.0,135.0
M029,20,treated,1,1,1,1110.9888,180.0,1290.9888,112.5,2581.9776,360.0,45.0,135.0
M030,1,treated,1,0,1,1081.0605,0.0,1081.0605,0.0,2162.1209,0.0,0.0,0.0
M030,2,treated,1,0,1,1094.9634,0.0,1094.9634,0.0,2189.9267,0.0,0.0,0.0
M030,3,treated,1,0,1,1106.8276,0.0,1106.8276,0.0,2213.6553,0.0,0.0,0.0
M030,4,treated,1,0,1,1116.0433,0.0,1116.0433,0.0,2232.0865,0.0,0.0,0.0
M030,5,treated,1,0,1,1122.4183,0.0,1122.4183,0.0,2244.8366,0.0,0.0,0.0
M030,6,treated,1,0,1,1126.2093,0.0,1126.2093,0.0,2252.4186,0.0,0.0,0.0
M030,7,treated,1,0,1,1128.0807,0.0,1128.0807,0.0,2256.1615,0.0,0.0,0.0
M030,8,treated,1,0,1,1129.0002,0.0,1129.0002,0.0,2258.0004,0.0,0.0,0.0
M030,9,treated,1,0,1,1130.0856,0.0,1130.0856,0.0,2260.1712,0.0,0.0,0.0
M030,10,treated,1,0,1,1132.4285,0.0,1132.4285,0.0,2264.857,0.0,0.0,0.0
M030,11,treated,1,0,1,1136.9221,0.0,1136.9221,0.0,2273.8442,0.0,0.0,0.0
M030,12,treated,1,0,1,1144.12,0.0,1144.12,0.0,2288.24,0.0,0.0,0.0
M030,13,treated,1,1,1,1019.1488,180.0,1199.1488,112.5,2398.2975,360.0,45.0,135.0
M030,14,treated,1,1,1,1031.6881,180.0,1211.6881,112.5,2423.3763,360.0,45.0,135.0
M030,15,treated,1,1,1,1046.0215,180.0,1226.0215,112.5,2452.0429,360.0,45.0,135.0
M030,16,treated,1,1,1,1061.1488,180.0,1241.1488,112.5,2482.2977,360.0,45.0,135.0
M030,17,treated,1,1,1,1075.945,180.0,1255.945,112.5,2511.89,360.0,45.0,135.0
M030,18,treated,1,1,1,1089.337,180.0,1269.337,112.5,2538.6739,360.0,45.0,135.0
M030,19,treated,1,1,1,1100.4735,180.0,1280.4735,112.5,2560.947,360.0,45.0,135.0
M030,20,treated,1,1,1,1108.8594,180.0,1288.8594,112.5,2577.7188,360.0,45.0,135.0
M031,1,treated,1,0,1,800.4415,0.0,800.4415,0.0,1600.8829,0.0,0.0,0.0
M031,2,treated,1,0,1,814.3443,0.0,814.3443,0.0,1628.6887,0.0,0.0,0.0
M031,3,treated,1,0,1,826.2086,0.0,826.2086,0.0,1652.4173,0.0,0.0,0.0
M031,4,treated,1,0,1,835.4243,0.0,835.4243,0.0,1670.8485,0.0,0.0,0.0
M031,5,treated,1,0,1,841.7993,0.0,841.7993,0.0,1683.5986,0.0,0.0,0.0
M031,6,treated,1,0,1,845.5903,0.0,845.5903,0.0,1691.1805,0.0,0.0,0.0
M031,7,treated,1,0,1,847.4617,0.0,847.4617,0.0,1694.9234,0.0,0.0,0.0
M031,8,treated,1,0,1,848.3812,0.0,848.3812,0.0,1696.7624,0.0,0.0,0.0
M031,9,treated,1,0,1,849.4666,0.0,849.4666,0.0,1698.9331,0.0,0.0,0.0
M031,10,treated,1,0,1,851.8095,0.0,851.8095,0.0,1703.619,0.0,0.0,0.0
M031,11,treated,1,0,1,856.3031,0.0,856.3031,0.0,1712.6062,0.0,0.0,0.0
M031,12,treated,1,0,1,863.501,0.0,863.501,0.0,1727.0019,0.0,0.0,0.0
M031,13,treated,1,1,1,738.5298,180.0,918.5298,112.5,1837.0595,360.0,45.0,135.0
M031,14,treated,1,1,1,751.0691,180.0,931.0691,112.5,1862.1383,360.0,45.0,135.0
M031,15,treated,1,1,1,765.4025,180.0,945.4025,112.5,1890.8049,360.0,45.0,135.0
M031,16,treated,1,1,1,780.5298,180.0,960.5298,112.5,1921.0596,360.0,45.0,135.0
M031,17,treated,1,1,1,795.326,180.0,975.326,112.5,1950.6519,360.0,45.0,135.0
M031,18,treated,1,1,1,808.718,180.0,988.718,112.5,1977.4359,360.0,45.0,135.0
M031,19,treated,1,1,1,819.8545,180.0,999.8545,112.5,1999.709,360.0,45.0,135.0
M031,20,treated,1,1,1,828.2404,180.0,1008.2404,112.5,2016.4808,360.0,45.0,135.0
M032,1,treated,1,0,1,974.2305,0.0,974.2305,0.0,1948.461,0.0,0.0,0.0
M032,2,treated,1,0,1,988.1334,0.0,988.1334,0.0,1976.2668,0.0,0.0,0.0
M032,3,treated,1,0,1,999.9977,0.0,999.9977,0.0,1999.9953,0.0,0.0,0.0
M032,4,treated,1,0,1,1009.2133,0.0,1009.2133,0.0,2018.4266,0.0,0.0,0.0
M032,5,treated,1,0,1,1015.5883,0.0,1015.5883,0.0,2031.1766,0.0,0.0,0.0
M032,6,treated,1,0,1,1019.3793,0.0,1019.3793,0.0,2038.7586,0.0,0.0,0.0
M032,7,treated,1,0,1,1021.2508,0.0,1021.2508,0.0,2042.5015,0.0,0.0,0.0
M032,8,treated,1,0,1,1022.1702,0.0,1022.1702,0.0,2044.3405,0.0,0.0,0.0
M032,9,treated,1,0,1,1023.2556,0.0,1023.2556,0.0,2046.5112,0.0,0.0,0.0
M032,10,treated,1,0,1,1025.5985,0.0,1025.5985,0.0,2051.1971,0.0,0.0,0.0
M032,11,treated,1,0,1,1030.0921,0.0,1030.0921,0.0,2060.1843,0.0,0.0,0.0
M032,12,treated,1,0,1,1037.29,0.0,1037.29,0.0,2074.58,0.0,0.0,0.0
M032,13,treated,1,1,1,912.3188,180.0,1092.3188,112.5,2184.6376,360.0,45.0,135.0
M032,14,treated,1,1,1,924.8582,180.0,1104.8582,112.5,2209.7163,360.0,45.0,135.0
M032,15,treated,1,1,1,939.1915,180.0,1119.1915,112.5,2238.383,360.0,45.0,135.0
M032,16,treated,1,1,1,954.3189,180.0,1134.3189,112.5,2268.6377,360.0,45.0,135.0
M032,17,treated,1,1,1,969.115,180.0,1149.115,112.5,2298.23,360.0,45.0,135.0
M032,18,treated,1,1,1,982.507,180.0,1162.507,112.5,2325.014,360.0,45.0,135.0
M032,19,treated,1,1,1,993.6435,180.0,1173.6435,112.5,2347.287,360.0,45.0,135.0
M032,20,treated,1,1,1,1002.0294,180.0,1182.0294,112.5,2364.0588,360.0,45.0,135.0
M033,1,treated,1,0,1,948.1321,0.0,948.1321,0.0,1896.2641,0.0,0.0,0.0
M033,2,treated,1,0,1,962.0349,0.0,962.0349,0.0,1924.0699,0.0,0.0,0.0
M033,3,treated,1,0,1,973.8992,0.0,973.8992,0.0,1947.7985,0.0,0.0,0.0
M033,4,treated,1,0,1,983.1148,0.0,983.1148,0.0,1966.2297,0.0,0.0,0.0
M033,5,treated,1,0,1,989.4899,0.0,989.4899,0.0,1978.9798,0.0,0.0,0.0
M033,6,treated,1,0,1,993.2809,0.0,993.2809,0.0,1986.5617,0.0,0.0,0.0
M033,7,treated,1,0,1,995.1523,0.0,995.1523,0.0,1990.3046,0.0,0.0,0.0
M033,8,treated,1,0,1,996.0718,0.0,996.0718,0.0,1992.1436,0.0,0.0,0.0
M033,9,treated,1,0,1,997.1572,0.0,997.1572,0.0,1994.3143,0.0,0.0,0.0
M033,10,treated,1,0,1,999.5001,0.0,999.5001,0.0,1999.0002,0.0,0.0,0.0
M033,11,treated,1,0,1,1003.9937,0.0,1003.9937,0.0,2007.9874,0.0,0.0,0.0
M033,12,treated,1,0,1,1011.1916,0.0,1011.1916,0.0,2022.3831,0.0,0.0,0.0
M033,13,treated,1,1,1,886.2203,180.0,1066.2203,112.5,2132.4407,360.0,45.0,135.0
M033,14,treated,1,1,1,898.7597,180.0,1078.7597,112.5,2157.5194,360.0,45.0,135.0
M033,15,treated,1,1,1,913.093,180.0,1093.093,112.5,2186.1861,360.0,45.0,135.0
M033,16,treated,1,1,1,928.2204,180.0,1108.2204,112.5,2216.4408,360.0,45.0,135.0
M033,17,treated,1,1,1,943.0166,180.0,1123.0166,112.5,2246.0331,360.0,45.0,135.0
M033,18,treated,1,1,1,956.4085,180.0,1136.4085,112.5,2272.8171,360.0,45.0,135.0
M033,19,treated,1,1,1,967.5451,180.0,1147.5451,112.5,2295.0902,360.0,45.0,135.0
M033,20,treated,1,1,1,975.931,180.0,1155.931,112.5,2311.8619,360.0,45.0,135.0
M034,1,treated,1,0,1,897.659,0.0,897.659,0.0,1795.3179,0.0,0.0,0.0
M034,2,treated,1,0,1,911.5618,0.0,911.5618,0.0,1823.1237,0.0,0.0,0.0
M034,3,treated,1,0,1,923.4261,0.0,923.4261,0.0,1846.8523,0.0,0.0,0.0
M034,4,treated,1,0,1,932.6418,0.0,932.6418,0.0,1865.2835,0.0,0.0,0.0
M034,5,treated,1,0,1,939.0168,0.0,939.0168,0.0,1878.0336,0.0,0.0,0.0
M034,6,treated,1,0,1,942.8078,0.0,942.8078,0.0,1885.6155,0.0,0.0,0.0
M034,7,treated,1,0,1,944.6792,0.0,944.6792,0.0,1889.3584,0.0,0.0,0.0
M034,8,treated,1,0,1,945.5987,0.0,945.5987,0.0,1891.1974,0.0,0.0,0.0
M034,9,treated,1,0,1,946.6841,0.0,946.6841,0.0,1893.3681,0.0,0.0,0.0
M034,10,treated,1,0,1,949.027,0.0,949.027,0.0,1898.054,0.0,0.0,0.0
M034,11,treated,1,0,1,953.5206,0.0,953.5206,0.0,1907.0412,0.0,0.0,0.0
M034,12,treated,1,0,1,960.7185,0.0,960.7185,0.0,1921.4369,0.0,0.0,0.0
M034,13,treated,1,1,1,835.7473,180.0,1015.7473,112.5,2031.4945,360.0,45.0,135.0
M034,14,treated,1,1,1,848.2866,180.0,1028.2866,112.5,2056.5733,360.0,45.0,135.0
M034,15,treated,1,1,1,862.62,180.0,1042.62,112.5,2085.2399,360.0,45.0,135.0
M034,16,treated,1,1,1,877.7473,180.0,1057.7473,112.5,2115.4946,360.0,45.0,135.0
M034,17,treated,1,1,1,892.5435,180.0,1072.5435,112.5,2145.087,360.0,45.0,135.0
M034,18,treated,1,1,1,905.9355,180.0,1085.9355,112.5,2171.8709,360.0,45.0,135.0
M034,19,treated,1,1,1,917.072,180.0,1097.072,112.5,2194.144,360.0,45.0,135.0
M034,20,treated,1,1,1,925.4579,180.0,1105.4579,112.5,2210.9158,360.0,45.0,135.0
M035,1,treated,1,0,1,992.6554,0.0,992.6554,0.0,1985.3109,0.0,0.0,0.0
M035,2,treated,1,0,1,1006.5583,0.0,1006.5583,0.0,2013.1166,0.0,0.0,0.0
M035,3,treated,1,0,1,1018.4226,0.0,1018.4226,0.0,2036.8452,0.0,0.0,0.0
M035,4,treated,1,0,1,1027.6382,0.0,1027.6382,0.0,2055.2764,0.0,0.0,0.0
M035,5,treated,1,0,1,1034.0133,0.0,1034.0133,0.0,2068.0265,0.0,0.0,0.0
M035,6,treated,1,0,1,1037.8042,0.0,1037.8042,0.0,2075.6085,0.0,0.0,0.0
M035,7,treated,1,0,1,1039.6757,0.0,1039.6757,0.0,2079.3514,0.0,0.0,0.0
M035,8,treated,1,0,1,1040.5952,0.0,1040.5952,0.0,2081.1903,0.0,0.0,0.0
M035,9,treated,1,0,1,1041.6805,0.0,1041.6805,0.0,2083.3611,0.0,0.0,0.0
M035,10,treated,1,0,1,1044.0235,0.0,1044.0235,0.0,2088.0469,0.0,0.0,0.0
M035,11,treated,1,0,1,1048.5171,0.0,1048.5171,0.0,2097.0341,0.0,0.0,0.0
M035,12,treated,1,0,1,1055.7149,0.0,1055.7149,0.0,2111.4299,0.0,0.0,0.0
M035,13,treated,1,1,1,930.7437,180.0,1110.7437,112.5,2221.4874,360.0,45.0,135.0
M035,14,treated,1,1,1,943.2831,180.0,1123.2831,112.5,2246.5662,360.0,45.0,135.0
M035,15,treated,1,1,1,957.6164,180.0,1137.6164,112.5,2275.2328,360.0,45.0,135.0
M035,16,treated,1,1,1,972.7438,180.0,1152.7438,112.5,2305.4876,360.0,45.0,135.0
M035,17,treated,1,1,1,987.5399,180.0,1167.5399,112.5,2335.0799,360.0,45.0,135.0
M035,18,treated,1,1,1,1000.9319,180.0,1180.9319,112.5,2361.8638,360.0,45.0,135.0
M035,19,treated,1,1,1,1012.0685,180.0,1192.0685,112.5,2384.1369,360.0,45.0,135.0
M035,20,treated,1,1,1,1020.4543,180.0,1200.4543,112.5,2400.9087,360.0,45.0,135.0
M036,1,treated,1,0,1,1008.9792,0.0,1008.9792,0.0,2017.9583,0.0,0.0,0.0
M036,2,treated,1,0,1,1022.882,0.0,1022.882,0.0,2045.7641,0.0,0.0,0.0
M036,3,treated,1,0,1,1034.7463,0.0,1034.7463,0.0,2069.4927,0.0,0.0,0.0
M036,4,treated,1,0,1,1043.9619,0.0,1043.9619,0.0,2087.9239,0.0,0.0,0.0
M036,5,treated,1,0,1,1050.337,0.0,1050.337,0.0,2100.674,0.0,0.0,0.0
M036,6,treated,1,0,1,1054.128,0.0,1054.128,0.0,2108.2559,0.0,0.0,0.0
M036,7,treated,1,0,1,1055.9994,0.0,1055.9994,0.0,2111.9988,0.0,0.0,0.0
M036,8,treated,1,0,1,1056.9189,0.0,1056.9189,0.0,2113.8378,0.0,0.0,0.0
M036,9,treated,1,0,1,1058.0043,0.0,1058.0043,0.0,2116.0085,0.0,0.0,0.0
M036,10,treated,1,0,1,1060.3472,0.0,1060.3472,0.0,2120.6944,0.0,0.0,0.0
M036,11,treated,1,0,1,1064.8408,0.0,1064.8408,0.0,2129.6816,0.0,0.0,0.0
M036,12,treated,1,0,1,1072.0387,0.0,1072.0387,0.0,2144.0773,0.0,0.0,0.0
M036,13,treated,1,1,1,947.0674,180.0,1127.0674,112.5,2254.1349,360.0,45.0,135.0
M036,14,treated,1,1,1,959.6068,180.0,1139.6068,112.5,2279.2136,360.0,45.0,135.0
M036,15,treated,1,1,1,973.9401,180.0,1153.9401,112.5,2307.8803,360.0,45.0,135.0
M036,16,treated,1,1,1,989.0675,180.0,1169.0675,112.5,2338.135,360.0,45.0,135.0
M036,17,treated,1,1,1,1003.8637,180.0,1183.8637,112.5,2367.7273,360.0,45.0,135.0
M036,18,treated,1,1,1,1017.2556,180.0,1197.2556,112.5,2394.5113,360.0,45.0,135.0
M036,19,treated,1,1,1,1028.3922,180.0,1208.3922,112.5,2416.7844,360.0,45.0,135.0
M036,20,treated,1,1,1,1036.7781,180.0,1216.7781,112.5,2433.5561,360.0,45.0,135.0
M037,1,treated,1,0,1,1088.4685,0.0,1088.4685,0.0,2176.9371,0.0,0.0,0.0
M037,2,treated,1,0,1,1102.3714,0.0,1102.3714,0.0,2204.7428,0.0,0.0,0.0
M037,3,treated,1,0,1,1114.2357,0.0,1114.2357,0.0,2228.4714,0.0,0.0,0.0
M037,4,treated,1,0,1,1123.4513,0.0,1123.4513,0.0,2246.9027,0.0,0.0,0.0
M037,5,treated,1,0,1,1129.8264,0.0,1129.8264,0.0,2259.6527,0.0,0.0,0.0
M037,6,treated,1,0,1,1133.6173,0.0,1133.6173,0.0,2267.2347,0.0,0.0,0.0
M037,7,treated,1,0,1,1135.4888,0.0,1135.4888,0.0,2270.9776,0.0,0.0,0.0
M037,8,treated,1,0,1,1136.4083,0.0,1136.4083,0.0,2272.8166,0.0,0.0,0.0
M037,9,treated,1,0,1,1137.4936,0.0,1137.4936,0.0,2274.9873,0.0,0.0,0.0
M037,10,treated,1,0,1,1139.8366,0.0,1139.8366,0.0,2279.6731,0.0,0.0,0.0
M037,11,treated,1,0,1,1144.3302,0.0,1144.3302,0.0,2288.6603,0.0,0.0,0.0
M037,12,treated,1,0,1,1151.528,0.0,1151.528,0.0,2303.0561,0.0,0.0,0.0
M037,13,treated,1,1,1,1026.5568,180.0,1206.5568,112.5,2413.1137,360.0,45.0,135.0
M037,14,treated,1,1,1,1039.0962,180.0,1219.0962,112.5,2438.1924,360.0,45.0,135.0
M037,15,treated,1,1,1,1053.4295,180.0,1233.4295,112.5,2466.8591,360.0,45.0,135.0
M037,16,treated,1,1,1,1068.5569,180.0,1248.5569,112.5,2497.1138,360.0,45.0,135.0
M037,17,treated,1,1,1,1083.3531,180.0,1263.3531,112.5,2526.7061,360.0,45.0,135.0
M037,18,treated,1,1,1,1096.745,180.0,1276.745,112.5,2553.4901,360.0,45.0,135.0
M037,19,treated,1,1,1,1107.8816,180.0,1287.8816,112.5,2575.7631,360.0,45.0,135.0
M037,20,treated,1,1,1,1116.2675,180.0,1296.2675,112.5,2592.5349,360.0,45.0,135.0
M038,1,treated,1,0,1,949.3534,0.0,949.3534,0.0,1898.7067,0.0,0.0,0.0
M038,2,treated,1,0,1,963.2562,0.0,963.2562,0.0,1926.5125,0.0,0.0,0.0
M038,3,treated,1,0,1,975.1205,0.0,975.1205,0.0,1950.2411,0.0,0.0,0.0
M038,4,treated,1,0,1,984.3362,0.0,984.3362,0.0,1968.6723,0.0,0.0,0.0
M038,5,treated,1,0,1,990.7112,0.0,990.7112,0.0,1981.4224,0.0,0.0,0.0
M038,6,treated,1,0,1,994.5022,0.0,994.5022,0.0,1989.0043,0.0,0.0,0.0
M038,7,treated,1,0,1,996.3736,0.0,996.3736,0.0,1992.7472,0.0,0.0,0.0
M038,8,treated,1,0,1,997.2931,0.0,997.2931,0.0,1994.5862,0.0,0.0,0.0
M038,9,treated,1,0,1,998.3785,0.0,998.3785,0.0,1996.7569,0.0,0.0,0.0
M038,10,treated,1,0,1,1000.7214,0.0,1000.7214,0.0,2001.4428,0.0,0.0,0.0
M038,11,treated,1,0,1,1005.215,0.0,1005.215,0.0,2010.43,0.0,0.0,0.0
M038,12,treated,1,0,1,1012.4129,0.0,1012.4129,0.0,2024.8257,0.0,0.0,0.0
M038,13,treated,1,1,1,887.4416,180.0,1067.4416,112.5,2134.8833,360.0,45.0,135.0
M038,14,treated,1,1,1,899.981,180.0,1079.981,112.5,2159.9621,360.0,45.0,135.0
M038,15,treated,1,1,1,914.3144,180.0,1094.3144,112.5,2188.6287,360.0,45.0,135.0
M038,16,treated,1,1,1,929.4417,180.0,1109.4417,112.5,2218.8834,360.0,45.0,135.0
M038,17,treated,1,1,1,944.2379,180.0,1124.2379,112.5,2248.4757,360.0,45.0,135.0
M038,18,treated,1,1,1,957.6299,180.0,1137.6299,112.5,2275.2597,360.0,45.0,135.0
M038,19,treated,1,1,1,968.7664,180.0,1148.7664,112.5,2297.5328,360.0,45.0,135.0
M038,20,treated,1,1,1,977.1523,180.0,1157.1523,112.5,2314.3046,360.0,45.0,135.0
M039,1,treated,1,0,1,831.8258,0.0,831.8258,0.0,1663.6517,0.0,0.0,0.0
M039,2,treated,1,0,1,845.7287,0.0,845.7287,0.0,1691.4574,0.0,0.0,0.0
M039,3,treated,1,0,1,857.593,0.0,857.593,0.0,1715.186,0.0,0.0,0.0
M039,4,treated,1,0,1,866.8086,0.0,866.8086,0.0,1733.6173,0.0,0.0,0.0
M039,5,treated,1,0,1,873.1837,0.0,873.1837,0.0,1746.3673,0.0,0.0,0.0
M039,6,treated,1,0,1,876.9747,0.0,876.9747,0.0,1753.9493,0.0,0.0,0.0
M039,7,treated,1,0,1,878.8461,0.0,878.8461,0.0,1757.6922,0.0,0.0,0.0
M039,8,treated,1,0,1,879.7656,0.0,879.7656,0.0,1759.5312,0.0,0.0,0.0
M039,9,treated,1,0,1,880.8509,0.0,880.8509,0.0,1761.7019,0.0,0.0,0.0
M039,10,treated,1,0,1,883.1939,0.0,883.1939,0.0,1766.3877,0.0,0.0,0.0
M039,11,treated,1,0,1,887.6875,0.0,887.6875,0.0,1775.375,0.0,0.0,0.0
M039,12,treated,1,0,1,894.8854,0.0,894.8854,0.0,1789.7707,0.0,0.0,0.0
M039,13,treated,1,1,1,769.9141,180.0,949.9141,112.5,1899.8283,360.0,45.0,135.0
M039,14,treated,1,1,1,782.4535,180.0,962.4535,112.5,1924.907,360.0,45.0,135.0
M039,15,treated,1,1,1,796.7868,180.0,976.7868,112.5,1953.5737,360.0,45.0,135.0
M039,16,treated,1,1,1,811.9142,180.0,991.9142,112.5,1983.8284,360.0,45.0,135.0
M039,17,treated,1,1,1,826.7104,180.0,1006.7104,112.5,2013.4207,360.0,45.0,135.0
M039,18,treated,1,1,1,840.1023,180.0,1020.1023,112.5,2040.2047,360.0,45.0,135.0
M039,19,treated,1,1,1,851.2389,180.0,1031.2389,112.5,2062.4777,360.0,45.0,135.0
M039,20,treated,1,1,1,859.6248,180.0,1039.6248,112.5,2079.2495,360.0,45.0,135.0
M040,1,treated,1,0,1,1009.5744,0.0,1009.5744,0.0,2019.1489,0.0,0.0,0.0
M040,2,treated,1,0,1,1023.4773,0.0,1023.4773,0.0,2046.9546,0.0,0.0,0.0
M040,3,treated,1,0,1,1035.3416,0.0,1035.3416,0.0,2070.6832,0.0,0.0,0.0
M040,4,treated,1,0,1,1044.5572,0.0,1044.5572,0.0,2089.1145,0.0,0.0,0.0
M040,5,treated,1,0,1,1050.9323,0.0,1050.9323,0.0,2101.8645,0.0,0.0,0.0
M040,6,treated,1,0,1,1054.7233,0.0,1054.7233,0.0,2109.4465,0.0,0.0,0.0
M040,7,treated,1,0,1,1056.5947,0.0,1056.5947,0.0,2113.1894,0.0,0.0,0.0
M040,8,treated,1,0,1,1057.5142,0.0,1057.5142,0.0,2115.0284,0.0,0.0,0.0
M040,9,treated,1,0,1,1058.5995,0.0,1058.5995,0.0,2117.1991,0.0,0.0,0.0
M040,10,treated,1,0,1,1060.9425,0.0,1060.9425,0.0,2121.8849,0.0,0.0,0.0
M040,11,treated,1,0,1,1065.4361,0.0,1065.4361,0.0,2130.8722,0.0,0.0,0.0
M040,12,treated,1,0,1,1072.634,0.0,1072.634,0.0,2145.2679,0.0,0.0,0.0
M040,13,treated,1,1,1,947.6627,180.0,1127.6627,112.5,2255.3255,360.0,45.0,135.0
M040,14,treated,1,1,1,960.2021,180.0,1140.2021,112.5,2280.4042,360.0,45.0,135.0
M040,15,treated,1,1,1,974.5354,180.0,1154.5354,112.5,2309.0709,360.0,45.0,135.0
M040,16,treated,1,1,1,989.6628,180.0,1169.6628,112.5,2339.3256,360.0,45.0,135.0
M040,17,treated,1,1,1,1004.459,180.0,1184.459,112.5,2368.9179,360.0,45.0,135.0
M040,18,treated,1,1,1,1017.8509,180.0,1197.8509,112.5,2395.7019,360.0,45.0,135.0
M040,19,treated,1,1,1,1028.9875,180.0,1208.9875,112.5,2417.9749,360.0,45.0,135.0
M040,20,treated,1,1,1,1037.3734,180.0,1217.3734,112.5,2434.7467,360.0,45.0,135.0
M041,1,matched_control,0,0,1,874.9275,0.0,874.9275,0.0,1749.8551,0.0,0.0,0.0
M041,2,matched_control,0,0,1,888.8304,0.0,888.8304,0.0,1777.6608,0.0,0.0,0.0
M041,3,matched_control,0,0,1,900.6947,0.0,900.6947,0.0,1801.3894,0.0,0.0,0.0
M041,4,matched_control,0,0,1,909.9103,0.0,909.9103,0.0,1819.8206,0.0,0.0,0.0
M041,5,matched_control,0,0,1,916.2854,0.0,916.2854,0.0,1832.5707,0.0,0.0,0.0
M041,6,matched_control,0,0,1,920.0763,0.0,920.0763,0.0,1840.1527,0.0,0.0,0.0
M041,7,matched_control,0,0,1,921.9478,0.0,921.9478,0.0,1843.8956,0.0,0.0,0.0
M041,8,matched_control,0,0,1,922.8673,0.0,922.8673,0.0,1845.7345,0.0,0.0,0.0
M041,9,matched_control,0,0,1,923.9526,0.0,923.9526,0.0,1847.9053,0.0,0.0,0.0
M041,10,matched_control,0,0,1,926.2956,0.0,926.2956,0.0,1852.5911,0.0,0.0,0.0
M041,11,matched_control,0,0,1,930.7892,0.0,930.7892,0.0,1861.5783,0.0,0.0,0.0
M041,12,matched_control,0,0,1,937.987,0.0,937.987,0.0,1875.9741,0.0,0.0,0.0
M041,13,matched_control,0,1,1,948.0158,0.0,948.0158,0.0,1896.0316,0.0,0.0,0.0
M041,14,matched_control,0,1,1,960.5552,0.0,960.5552,0.0,1921.1104,0.0,0.0,0.0
M041,15,matched_control,0,1,1,974.8885,0.0,974.8885,0.0,1949.777,0.0,0.0,0.0
M041,16,matched_control,0,1,1,990.0159,0.0,990.0159,0.0,1980.0318,0.0,0.0,0.0
M041,17,matched_control,0,1,1,1004.812,0.0,1004.812,0.0,2009.6241,0.0,0.0,0.0
M041,18,matched_control,0,1,1,1018.204,0.0,1018.204,0.0,2036.408,0.0,0.0,0.0
M041,19,matched_control,0,1,1,1029.3406,0.0,1029.3406,0.0,2058.6811,0.0,0.0,0.0
